Trd, 000136.796, 218
Trd, 000137.017, 220
Trd, 000137.329, 218
Trd, 000137.342, 214
Trd, 000137.362, 221
Trd, 000138.154, 192
Trd, 000138.483, 186
Trd, 000138.658, 233
Trd, 000138.817, 180
Trd, 000139.829, 169
Trd, 000139.850, 230
Trd, 000140.112, 231
Trd, 000141.454, 208
Trd, 000141.862, 235
Trd, 000142.537, 222
Trd, 000142.642, 230
Trd, 000143.621, 228
Trd, 000143.971, 223
Trd, 000144.100, 222
Trd, 000145.912, 224
Trd, 000146.204, 221
Trd, 000146.483, 228
Trd, 000147.375, 225
Trd, 000147.408, 221
Trd, 000147.537, 220
Trd, 000147.567, 224
Trd, 000147.762, 221
Trd, 000147.875, 222
Trd, 000148.246, 219
Trd, 000149.104, 220
Trd, 000149.617, 221
Trd, 000149.708, 220
Trd, 000149.733, 218
Trd, 000149.954, 222
Trd, 000150.042, 224
Trd, 000150.117, 227
Trd, 000150.583, 224
Trd, 000151.225, 228
Trd, 000151.604, 229
Trd, 000151.821, 226
Trd, 000152.642, 221
Trd, 000153.167, 221
Trd, 000153.217, 220
Trd, 000153.633, 226
Trd, 000154.358, 223
Trd, 000154.542, 222
Trd, 000155.054, 222
Trd, 000155.058, 221
Trd, 000156.508, 224
Trd, 000157.808, 221
Trd, 000157.867, 223
Trd, 000158.650, 223
Trd, 000159.287, 232
Trd, 000159.583, 234
Trd, 000160.033, 230
Trd, 000160.737, 246
Trd, 000160.754, 228
Trd, 000161.892, 239
Trd, 000162.383, 238
Trd, 000163.187, 237
Trd, 000163.633, 235
Trd, 000163.712, 235
Trd, 000163.979, 238
Trd, 000164.504, 237
Trd, 000164.708, 238
Trd, 000165.025, 237
Trd, 000165.279, 233
Trd, 000165.592, 231
Trd, 000165.650, 229
Trd, 000165.846, 225
Trd, 000165.879, 230
Trd, 000167.271, 226
Trd, 000167.362, 225
Trd, 000168.067, 225
Trd, 000168.212, 225
Trd, 000168.271, 224
Trd, 000168.467, 225
Trd, 000168.517, 227
Trd, 000169.108, 226
Trd, 000169.250, 223
Trd, 000169.596, 222
Trd, 000169.775, 224
Trd, 000170.054, 221
Trd, 000170.458, 220
Trd, 000170.612, 220
Trd, 000171.008, 219
Trd, 000171.229, 219
Trd, 000171.367, 220
Trd, 000171.558, 217
Trd, 000171.692, 221
Trd, 000171.912, 224
Trd, 000172.750, 218
Trd, 000172.892, 221
Trd, 000174.671, 220
Trd, 000175.100, 237
Trd, 000176.146, 236
Trd, 000177.050, 235
Trd, 000177.125, 217
Trd, 000177.221, 216
Trd, 000177.817, 216
Trd, 000177.950, 215
Trd, 000178.225, 220
Trd, 000178.429, 214
Trd, 000178.954, 212
Trd, 000179.087, 225
Trd, 000179.100, 210
Trd, 000179.158, 199
Trd, 000179.542, 204
Trd, 000179.842, 207
Trd, 000179.867, 195
Trd, 000180.096, 191
Trd, 000180.242, 151
Trd, 000180.262, 205
Trd, 000180.304, 165
Trd, 000180.667, 185
Trd, 000181.525, 184
Trd, 000181.729, 176
Trd, 000182.108, 177
Trd, 000182.821, 178
Trd, 000182.983, 177
Trd, 000183.062, 174
Trd, 000184.054, 176
Trd, 000184.058, 173
Trd, 000184.287, 176
Trd, 000184.383, 176
Trd, 000184.433, 177
Trd, 000185.062, 176
Trd, 000185.767, 181
Trd, 000186.654, 176
Trd, 000186.804, 195
Trd, 000186.950, 196
Trd, 000187.271, 192
Trd, 000187.625, 189
Trd, 000188.171, 227
Trd, 000189.112, 220
Trd, 000189.658, 229
Trd, 000190.662, 225
Trd, 000190.975, 224
Trd, 000191.229, 221
Trd, 000191.437, 219
Trd, 000191.446, 217
Trd, 000192.554, 212
Trd, 000193.192, 210
Trd, 000194.300, 206
Trd, 000194.404, 202
Trd, 000194.704, 206
Trd, 000194.754, 201
Trd, 000195.512, 205
Trd, 000195.725, 206
Trd, 000196.104, 207
Trd, 000196.112, 203
Trd, 000196.217, 201
Trd, 000196.954, 192
Trd, 000197.683, 206
Trd, 000197.712, 207
Trd, 000198.062, 198
Trd, 000198.146, 182
Trd, 000198.333, 197
Trd, 000198.400, 209
Trd, 000198.783, 188
Trd, 000198.925, 183
Trd, 000198.962, 182
Trd, 000199.012, 189
Trd, 000200.508, 233
Trd, 000200.712, 229
Trd, 000201.229, 228
Trd, 000201.383, 225
Trd, 000202.142, 219
Trd, 000202.217, 218
Trd, 000202.842, 220
Trd, 000203.900, 232
Trd, 000204.442, 235
Trd, 000204.558, 234
Trd, 000205.108, 226
Trd, 000206.400, 215
Trd, 000206.925, 216
Trd, 000207.112, 218
Trd, 000207.517, 218
Trd, 000207.604, 218
Trd, 000207.642, 216
Trd, 000208.317, 215
Trd, 000208.329, 214
Trd, 000208.358, 214
Trd, 000208.483, 212
Trd, 000209.104, 205
Trd, 000209.371, 204
Trd, 000209.404, 201
Trd, 000209.829, 205
Trd, 000210.112, 200
Trd, 000210.125, 184
Trd, 000210.137, 210
Trd, 000210.529, 187
Trd, 000210.721, 194
Trd, 000211.146, 182
Trd, 000211.325, 164
Trd, 000211.521, 196
Trd, 000211.646, 189
Trd, 000211.683, 190
Trd, 000211.779, 203
Trd, 000212.171, 196
Trd, 000212.471, 204
Trd, 000213.525, 199
Trd, 000214.192, 197
Trd, 000214.658, 195
Trd, 000214.721, 196
Trd, 000215.329, 193
Trd, 000215.633, 199
Trd, 000215.700, 192
Trd, 000215.992, 170
Trd, 000217.687, 180
Trd, 000218.321, 208
Trd, 000218.746, 198
Trd, 000219.029, 197
Trd, 000219.583, 232
Trd, 000221.608, 229
Trd, 000221.967, 230
Trd, 000222.071, 229
Trd, 000222.433, 229
Trd, 000222.962, 229
Trd, 000224.004, 227
Trd, 000224.392, 225
Trd, 000224.846, 225
Trd, 000225.008, 221
Trd, 000225.875, 228
Trd, 000225.925, 220
Trd, 000227.408, 224
Trd, 000227.650, 220
Trd, 000228.146, 222
Trd, 000228.704, 220
Trd, 000228.787, 217
Trd, 000229.012, 217
Trd, 000229.058, 213
Trd, 000229.958, 213
Trd, 000230.800, 215
Trd, 000230.904, 213
Trd, 000231.029, 211
Trd, 000231.146, 216
Trd, 000231.483, 207
Trd, 000231.675, 207
Trd, 000232.271, 217
Trd, 000232.492, 215
Trd, 000232.837, 212
Trd, 000232.971, 210
Trd, 000233.737, 208
Trd, 000233.971, 205
Trd, 000234.150, 206
Trd, 000234.617, 206
Trd, 000234.975, 202
Trd, 000235.117, 204
Trd, 000235.196, 205
Trd, 000235.658, 205
Trd, 000235.883, 206
Trd, 000235.962, 205
Trd, 000236.250, 206
Trd, 000236.375, 207
Trd, 000236.692, 215
Trd, 000236.737, 215
Trd, 000237.729, 202
Trd, 000237.929, 216
Trd, 000238.217, 211
Trd, 000238.842, 210
Trd, 000239.642, 209
Trd, 000239.942, 201
Trd, 000239.958, 210
Trd, 000240.058, 210
Trd, 000240.571, 213
Trd, 000240.879, 209
Trd, 000240.946, 181
Trd, 000241.596, 212
Trd, 000241.821, 208
Trd, 000242.362, 208
Trd, 000242.583, 209
Trd, 000243.050, 229
Trd, 000243.254, 229
Trd, 000244.229, 228
Trd, 000244.308, 227
Trd, 000244.675, 228
Trd, 000245.396, 250
Trd, 000246.142, 216
Trd, 000246.371, 215
Trd, 000246.812, 221
Trd, 000247.208, 233
Trd, 000247.479, 220
Trd, 000248.012, 233
Trd, 000248.287, 219
Trd, 000248.600, 196
Trd, 000248.892, 194
Trd, 000248.971, 152
Trd, 000249.337, 160
Trd, 000249.558, 222
Trd, 000250.062, 206
Trd, 000251.096, 226
Trd, 000251.337, 221
Trd, 000252.046, 220
Trd, 000252.792, 204
Trd, 000252.883, 210
Trd, 000253.012, 211
Trd, 000253.854, 217
Trd, 000254.008, 218
Trd, 000254.658, 178
Trd, 000254.729, 179
Trd, 000255.158, 214
Trd, 000255.221, 214
Trd, 000255.329, 213
Trd, 000255.542, 178
Trd, 000255.954, 212
Trd, 000256.171, 209
Trd, 000256.237, 210
Trd, 000256.437, 177
Trd, 000256.458, 213
Trd, 000256.500, 214
Trd, 000257.508, 151
Trd, 000258.925, 243
Trd, 000259.725, 251
Trd, 000259.975, 249
Trd, 000260.796, 264
Trd, 000260.842, 257
Trd, 000260.871, 241
Trd, 000261.387, 237
Trd, 000262.079, 260
Trd, 000263.162, 232
Trd, 000263.450, 232
Trd, 000263.850, 249
Trd, 000264.046, 251
Trd, 000265.154, 249
Trd, 000265.633, 249
Trd, 000266.258, 250
Trd, 000266.279, 250
Trd, 000267.121, 270
Trd, 000268.250, 258
Trd, 000268.379, 257
Trd, 000268.825, 251
Trd, 000269.304, 257
Trd, 000269.312, 249
Trd, 000269.492, 259
Trd, 000269.617, 245
Trd, 000269.754, 243
Trd, 000269.917, 237
Trd, 000270.208, 251
Trd, 000270.808, 242
Trd, 000270.933, 243
Trd, 000270.992, 244
Trd, 000271.854, 239
Trd, 000272.054, 241
Trd, 000272.250, 239
Trd, 000272.433, 239
Trd, 000272.492, 231
Trd, 000273.067, 179
Trd, 000273.187, 178
Trd, 000273.383, 209
Trd, 000273.642, 204
Trd, 000273.692, 206
Trd, 000273.729, 201
Trd, 000274.075, 191
Trd, 000274.887, 194
Trd, 000275.137, 192
Trd, 000275.229, 195
Trd, 000275.546, 193
Trd, 000275.771, 194
Trd, 000275.808, 194
Trd, 000275.858, 195
Trd, 000275.950, 194
Trd, 000276.258, 206
Trd, 000276.512, 218
Trd, 000276.746, 217
Trd, 000276.912, 195
Trd, 000278.212, 191
Trd, 000278.258, 195
Trd, 000278.583, 196
Trd, 000279.483, 142
Trd, 000279.600, 161
Trd, 000279.604, 180
Trd, 000279.683, 191
Trd, 000280.346, 180
Trd, 000280.679, 196
Trd, 000281.475, 198
Trd, 000282.429, 132
Trd, 000282.662, 157
Trd, 000282.887, 157
Trd, 000283.104, 156
Trd, 000283.121, 157
Trd, 000283.787, 140
Trd, 000284.550, 91
Trd, 000285.087, 90
Trd, 000285.467, 109
Trd, 000285.533, 139
Trd, 000286.450, 118
Trd, 000286.921, 138
Trd, 000287.108, 143
Trd, 000287.383, 140
Trd, 000287.542, 146
Trd, 000288.733, 147
Trd, 000289.100, 163
Trd, 000289.217, 164
Trd, 000289.358, 191
Trd, 000290.000, 201
Trd, 000290.050, 158
Trd, 000290.217, 209
Trd, 000291.046, 194
Trd, 000291.812, 211
Trd, 000291.858, 198
Trd, 000292.425, 212
Trd, 000292.479, 213
Trd, 000292.521, 214
Trd, 000293.133, 252
Trd, 000293.992, 264
Trd, 000294.642, 258
Trd, 000294.675, 256
Trd, 000294.742, 253
Trd, 000295.008, 254
Trd, 000296.104, 251
Trd, 000296.875, 251
Trd, 000297.179, 251
Trd, 000297.367, 246
Trd, 000297.558, 244
Trd, 000298.342, 236
Trd, 000298.362, 235
Trd, 000298.387, 233
Trd, 000299.229, 243
Trd, 000299.737, 244
Trd, 000300.092, 243
Trd, 000300.312, 242
Trd, 000302.004, 232
Trd, 000302.092, 231
Trd, 000302.117, 231
Trd, 000302.517, 230
Trd, 000303.017, 230
Trd, 000303.175, 227
Trd, 000303.908, 228
Trd, 000304.721, 229
Trd, 000305.267, 228
Trd, 000305.454, 229
Trd, 000305.896, 226
Trd, 000306.721, 224
Trd, 000307.217, 223
Trd, 000307.221, 222
Trd, 000307.417, 221
Trd, 000307.971, 234
Trd, 000308.692, 219
Trd, 000308.842, 218
Trd, 000309.154, 223
Trd, 000309.604, 223
Trd, 000310.012, 221
Trd, 000310.158, 217
Trd, 000311.271, 216
Trd, 000311.287, 216
Trd, 000312.437, 226
Trd, 000312.842, 223
Trd, 000313.008, 227
Trd, 000313.242, 225
Trd, 000314.975, 222
Trd, 000315.358, 225
Trd, 000315.375, 225
Trd, 000315.571, 223
Trd, 000316.317, 222
Trd, 000316.437, 222
Trd, 000317.092, 219
Trd, 000317.096, 224
Trd, 000317.446, 220
Trd, 000317.696, 219
Trd, 000317.825, 218
Trd, 000317.879, 217
Trd, 000318.158, 215
Trd, 000318.312, 214
Trd, 000319.046, 213
Trd, 000319.404, 212
Trd, 000319.433, 215
Trd, 000320.154, 211
Trd, 000320.962, 207
Trd, 000321.008, 209
Trd, 000321.225, 207
Trd, 000321.362, 208
Trd, 000321.467, 209
Trd, 000321.629, 210
Trd, 000321.875, 210
Trd, 000321.887, 207
Trd, 000322.587, 210
Trd, 000322.704, 204
Trd, 000322.767, 204
Trd, 000323.187, 210
Trd, 000323.337, 203
Trd, 000324.317, 204
Trd, 000324.429, 210
Trd, 000324.462, 211
Trd, 000324.521, 203
Trd, 000324.658, 201
Trd, 000324.771, 200
Trd, 000325.529, 197
Trd, 000325.662, 184
Trd, 000326.021, 170
Trd, 000326.171, 211
Trd, 000326.729, 205
Trd, 000327.379, 233
Trd, 000327.996, 232
Trd, 000328.292, 217
Trd, 000328.946, 214
Trd, 000329.000, 210
Trd, 000329.317, 209
Trd, 000329.721, 208
Trd, 000330.337, 207
Trd, 000330.437, 218
Trd, 000330.462, 206
Trd, 000331.275, 207
Trd, 000332.183, 209
Trd, 000332.525, 208
Trd, 000332.687, 205
Trd, 000333.037, 207
Trd, 000333.112, 209
Trd, 000333.629, 207
Trd, 000333.675, 209
Trd, 000334.337, 208
Trd, 000334.442, 209
Trd, 000335.133, 210
Trd, 000335.225, 206
Trd, 000335.862, 204
Trd, 000335.937, 207
Trd, 000336.271, 209
Trd, 000336.371, 203
Trd, 000337.200, 202
Trd, 000337.417, 201
Trd, 000337.767, 223
Trd, 000337.812, 200
Trd, 000338.821, 224
Trd, 000339.529, 229
Trd, 000339.917, 194
Trd, 000339.962, 193
Trd, 000340.412, 213
Trd, 000340.475, 214
Trd, 000341.179, 211
Trd, 000341.683, 212
Trd, 000341.721, 216
Trd, 000342.083, 190
Trd, 000342.421, 219
Trd, 000342.425, 182
Trd, 000342.837, 178
Trd, 000343.267, 200
Trd, 000343.417, 193
Trd, 000343.737, 230
Trd, 000344.779, 238
Trd, 000345.346, 237
Trd, 000345.879, 236
Trd, 000346.196, 251
Trd, 000347.342, 250
Trd, 000347.571, 240
Trd, 000347.917, 227
Trd, 000348.317, 227
Trd, 000348.675, 227
Trd, 000348.946, 231
Trd, 000349.229, 231
Trd, 000349.396, 229
Trd, 000349.812, 226
Trd, 000350.129, 224
Trd, 000350.658, 223
Trd, 000350.662, 224
Trd, 000350.850, 224
Trd, 000351.262, 225
Trd, 000351.742, 222
Trd, 000351.879, 207
Trd, 000352.275, 205
Trd, 000352.529, 221
Trd, 000352.671, 225
Trd, 000352.683, 204
Trd, 000353.071, 70
Trd, 000353.700, 213
Trd, 000354.542, 198
Trd, 000354.571, 195
Trd, 000354.758, 200
Trd, 000355.304, 204
Trd, 000355.625, 196
Trd, 000355.729, 196
Trd, 000356.717, 200
Trd, 000357.033, 201
Trd, 000357.142, 203
Trd, 000357.379, 203
Trd, 000358.392, 252
Trd, 000359.004, 248
Trd, 000359.133, 251
Trd, 000359.175, 251
Trd, 000359.292, 253
Trd, 000360.321, 249
Trd, 000361.037, 260
Trd, 000362.050, 250
Trd, 000362.854, 262
Trd, 000363.158, 254
Trd, 000363.737, 259
Trd, 000363.871, 271
Trd, 000364.417, 270
Trd, 000366.025, 283
Trd, 000367.212, 281
Trd, 000367.354, 280
Trd, 000367.454, 279
Trd, 000367.654, 275
Trd, 000367.754, 265
Trd, 000369.317, 269
Trd, 000369.367, 269
Trd, 000370.121, 265
Trd, 000370.350, 265
Trd, 000370.908, 261
Trd, 000371.108, 264
Trd, 000371.279, 261
Trd, 000371.483, 260
Trd, 000371.771, 255
Trd, 000372.104, 256
Trd, 000372.112, 254
Trd, 000372.275, 256
Trd, 000372.575, 256
Trd, 000372.675, 252
Trd, 000372.821, 252
Trd, 000373.112, 250
Trd, 000373.417, 249
Trd, 000373.483, 249
Trd, 000373.712, 234
Trd, 000374.187, 246
Trd, 000375.112, 233
Trd, 000375.312, 232
Trd, 000375.900, 230
Trd, 000375.925, 232
Trd, 000376.221, 227
Trd, 000376.379, 228
Trd, 000376.396, 229
Trd, 000376.879, 212
Trd, 000377.637, 216
Trd, 000377.900, 214
Trd, 000378.275, 215
Trd, 000378.525, 216
Trd, 000379.362, 176
Trd, 000380.092, 169
Trd, 000380.300, 170
Trd, 000380.625, 185
Trd, 000381.233, 181
Trd, 000381.433, 181
Trd, 000381.637, 182
Trd, 000381.737, 182
Trd, 000382.117, 180
Trd, 000382.312, 131
Trd, 000382.421, 104
Trd, 000382.700, 187
Trd, 000383.012, 186
Trd, 000383.142, 187
Trd, 000383.746, 141
Trd, 000383.883, 186
Trd, 000385.346, 185
Trd, 000385.479, 187
Trd, 000386.458, 203
Trd, 000386.633, 216
Trd, 000386.842, 201
Trd, 000387.087, 200
Trd, 000387.229, 216
Trd, 000388.142, 200
Trd, 000388.196, 199
Trd, 000388.271, 197
Trd, 000388.587, 202
Trd, 000388.962, 195
Trd, 000389.608, 217
Trd, 000390.579, 207
Trd, 000391.462, 212
Trd, 000391.537, 196
Trd, 000391.862, 214
Trd, 000392.012, 194
Trd, 000392.092, 217
Trd, 000392.358, 193
Trd, 000392.733, 192
Trd, 000392.896, 219
Trd, 000394.733, 220
Trd, 000395.192, 206
Trd, 000395.708, 210
Trd, 000396.212, 209
Trd, 000396.600, 212
Trd, 000396.887, 195
Trd, 000397.187, 171
Trd, 000398.025, 178
Trd, 000398.358, 187
Trd, 000399.329, 194
Trd, 000399.642, 193
Trd, 000399.954, 190
Trd, 000400.446, 190
Trd, 000401.633, 205
Trd, 000401.775, 186
Trd, 000402.279, 200
Trd, 000402.587, 182
Trd, 000402.908, 181
Trd, 000403.512, 178
Trd, 000403.646, 196
Trd, 000403.908, 167
Trd, 000404.050, 152
Trd, 000404.058, 195
Trd, 000404.804, 194
Trd, 000404.858, 188
Trd, 000404.904, 186
Trd, 000405.000, 164
Trd, 000405.462, 145
Trd, 000405.537, 150
Trd, 000405.762, 150
Trd, 000405.812, 193
Trd, 000405.892, 193
Trd, 000405.992, 152
Trd, 000406.092, 148
Trd, 000406.733, 144
Trd, 000406.792, 180
Trd, 000407.342, 219
Trd, 000407.462, 204
Trd, 000409.412, 233
Trd, 000409.808, 231
Trd, 000410.275, 224
Trd, 000410.437, 225
Trd, 000411.029, 227
Trd, 000411.042, 225
Trd, 000411.237, 227
Trd, 000411.400, 225
Trd, 000411.508, 224
Trd, 000412.146, 232
Trd, 000412.246, 223
Trd, 000412.408, 219
Trd, 000412.950, 217
Trd, 000413.962, 212
Trd, 000414.775, 215
Trd, 000415.258, 211
Trd, 000415.283, 208
Trd, 000415.629, 214
Trd, 000415.783, 215
Trd, 000416.242, 217
Trd, 000416.771, 217
Trd, 000417.442, 218
Trd, 000418.392, 234
Trd, 000419.396, 226
Trd, 000419.517, 218
Trd, 000419.608, 232
Trd, 000420.267, 213
Trd, 000422.012, 218
Trd, 000422.108, 219
Trd, 000422.137, 203
