sess0001, 000011, 204, 239, DIMM01, 20000, 40, 500.000000, GVWY, 723, 40, 18.075000, SHVR, 894, 40, 22.350000, SNPR, 0, 40, 0.000000, ZIC, 695, 40, 17.375000, ZIP, 724, 40, 18.100000, 204, 239, 
sess0001, 000011, 157, 239, DIMM01, 20000, 40, 500.000000, GVWY, 804, 40, 20.100000, SHVR, 894, 40, 22.350000, SNPR, 0, 40, 0.000000, ZIC, 695, 40, 17.375000, ZIP, 747, 40, 18.675000, 157, 239, 
sess0001, 000012, 157, 238, DIMM01, 20000, 40, 500.000000, GVWY, 879, 40, 21.975000, SHVR, 960, 40, 24.000000, SNPR, 0, 40, 0.000000, ZIC, 695, 40, 17.375000, ZIP, 747, 40, 18.675000, 157, 238, 
sess0001, 000012, 128, 238, DIMM01, 20000, 40, 500.000000, GVWY, 879, 40, 21.975000, SHVR, 960, 40, 24.000000, SNPR, 0, 40, 0.000000, ZIC, 821, 40, 20.525000, ZIP, 777, 40, 19.425000, 128, 238, 
sess0001, 000013, 176, 315, DIMM01, 20000, 40, 500.000000, GVWY, 882, 40, 22.050000, SHVR, 1044, 40, 26.100000, SNPR, 0, 40, 0.000000, ZIC, 821, 40, 20.525000, ZIP, 777, 40, 19.425000, 176, 315, 
sess0001, 000013, 174, 315, DIMM01, 20000, 40, 500.000000, GVWY, 882, 40, 22.050000, SHVR, 1044, 40, 26.100000, SNPR, 0, 40, 0.000000, ZIC, 821, 40, 20.525000, ZIP, 948, 40, 23.700000, 174, 315, 
sess0001, 000013, 155, 178, DIMM01, 20000, 40, 500.000000, GVWY, 882, 40, 22.050000, SHVR, 1044, 40, 26.100000, SNPR, 0, 40, 0.000000, ZIC, 821, 40, 20.525000, ZIP, 1108, 40, 27.700000, 155, 178, 
sess0001, 000013, 155, 178, DIMM01, 20000, 40, 500.000000, GVWY, 882, 40, 22.050000, SHVR, 1121, 40, 28.025000, SNPR, 0, 40, 0.000000, ZIC, 856, 40, 21.400000, ZIP, 1108, 40, 27.700000, 155, 178, 
sess0001, 000014, 163, 177, DIMM01, 20000, 40, 500.000000, GVWY, 942, 40, 23.550000, SHVR, 1132, 40, 28.300000, SNPR, 0, 40, 0.000000, ZIC, 856, 40, 21.400000, ZIP, 1108, 40, 27.700000, 163, 177, 
sess0001, 000015, 165, 177, DIMM01, 20000, 40, 500.000000, GVWY, 983, 40, 24.575000, SHVR, 1199, 40, 29.975000, SNPR, 0, 40, 0.000000, ZIC, 856, 40, 21.400000, ZIP, 1108, 40, 27.700000, 165, 177, 
sess0001, 000015, 165, 178, DIMM01, 20000, 40, 500.000000, GVWY, 983, 40, 24.575000, SHVR, 1345, 40, 33.625000, SNPR, 0, 40, 0.000000, ZIC, 911, 40, 22.775000, ZIP, 1108, 40, 27.700000, 165, 178, 
sess0001, 000015, 165, 178, DIMM01, 20000, 40, 500.000000, GVWY, 983, 40, 24.575000, SHVR, 1345, 40, 33.625000, SNPR, 0, 40, 0.000000, ZIC, 1037, 40, 25.925000, ZIP, 1108, 40, 27.700000, 165, 178, 
sess0001, 000016, 168, 199, DIMM01, 20000, 40, 500.000000, GVWY, 983, 40, 24.575000, SHVR, 1345, 40, 33.625000, SNPR, 0, 40, 0.000000, ZIC, 1078, 40, 26.950000, ZIP, 1108, 40, 27.700000, 168, 199, 
sess0001, 000017, 168, 183, DIMM01, 20000, 40, 500.000000, GVWY, 983, 40, 24.575000, SHVR, 1408, 40, 35.200000, SNPR, 0, 40, 0.000000, ZIC, 1111, 40, 27.775000, ZIP, 1108, 40, 27.700000, 168, 183, 
sess0001, 000017, 168, 182, DIMM01, 20000, 40, 500.000000, GVWY, 983, 40, 24.575000, SHVR, 1408, 40, 35.200000, SNPR, 0, 40, 0.000000, ZIC, 1254, 40, 31.350000, ZIP, 1143, 40, 28.575000, 168, 182, 
sess0001, 000018, 176, 183, DIMM01, 20000, 40, 500.000000, GVWY, 1022, 40, 25.550000, SHVR, 1413, 40, 35.325000, SNPR, 0, 40, 0.000000, ZIC, 1254, 40, 31.350000, ZIP, 1143, 40, 28.575000, 176, 183, 
sess0001, 000018, 173, 182, DIMM01, 20000, 40, 500.000000, GVWY, 1040, 40, 26.000000, SHVR, 1413, 40, 35.325000, SNPR, 0, 40, 0.000000, ZIC, 1306, 40, 32.650000, ZIP, 1143, 40, 28.575000, 173, 182, 
sess0001, 000018, 173, 183, DIMM01, 20000, 40, 500.000000, GVWY, 1040, 40, 26.000000, SHVR, 1439, 40, 35.975000, SNPR, 0, 40, 0.000000, ZIC, 1337, 40, 33.425000, ZIP, 1143, 40, 28.575000, 173, 183, 
sess0001, 000019, 173, 201, DIMM01, 20000, 40, 500.000000, GVWY, 1091, 40, 27.275000, SHVR, 1439, 40, 35.975000, SNPR, 0, 40, 0.000000, ZIC, 1337, 40, 33.425000, ZIP, 1145, 40, 28.625000, 173, 201, 
